ens_gene,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
WBGene00007104,B0024.15,0.985556964,0.998095048,0.003417951,0.188809404,3.27653674,0.107138441,0.046187165,0.072642805,0.0590285,0.072642805
WBGene00010303,cri-3,0.986476147,0.998095048,-0.001371134,0.080890734,8.365153015,0.011182466,2.59E-04,0.012186082,0.021551932,0.021551932
WBGene00001647,gna-2,0.987909699,0.998095048,-0.001230794,0.081221645,8.444738253,0.017805922,2.17E-04,0.019096094,0.021772454,0.021772454
WBGene00003870,ooc-5,0.985821521,0.998095048,0.001776518,0.099967128,8.170255932,0.030395995,2.78E-04,0.03303339,0.021097417,0.03303339
WBGene00009514,F37H8.5,0.987290352,0.998095048,-0.001266076,0.079478173,7.560440149,0.012514577,5.84E-04,0.011571455,0.020471626,0.020471626
WBGene00194769,Y32B12C.5,0.985659833,0.998095048,0.002266868,0.126121387,4.382198686,0.038077906,0.01306793,0.030676617,0.039954084,0.039954084
WBGene00009480,F36F2.7,0.984748849,0.998095048,-0.003498577,0.183021632,3.110280584,0.082228863,0.047682708,0.038814648,0.063973685,0.063973685
WBGene00017070,praf-3,0.985714846,0.998095048,-0.001420235,0.079321731,7.565157328,0.004735715,5.01E-04,0.004562416,0.020471634,0.020471634
WBGene00000884,cyn-8,0.9877127,0.998095048,-0.001246347,0.080929223,7.059773154,0.011957644,8.60E-04,0.011814993,0.020971329,0.020971329
WBGene00018511,F46F11.8,0.986237014,0.998095048,0.001642716,0.095228783,7.590210345,0.02788661,5.31E-04,0.029697318,0.020472964,0.029697318
WBGene00023186,Y67D8B.3,0.987180657,0.998095048,0.003863083,0.240430538,2.513094221,0.10721646,0.10277335,0.012714504,0.089916129,0.089916129
WBGene00022357,kbp-4,0.988201963,0.998095048,0.001729189,0.116938349,7.112240314,0.040102232,8.06E-04,0.044776398,0.020866519,0.044776398
WBGene00019772,M04G7.1,0.988228835,0.998095048,-0.001797199,0.12181508,4.596315452,0.032485243,0.011345937,0.019298022,0.038117109,0.038117109
WBGene00022002,Y59E9AR.7,0.988598845,0.998095048,0.002227183,0.155859139,7.13668952,0.070575292,0.001185971,0.079787599,0.02082175,0.079787599
WBGene00016424,C34H4.1,0.987251528,0.998095048,-0.002560093,0.160220916,5.159153772,0.088785601,0.014043958,0.071525181,0.032140234,0.071525181
WBGene00016762,ugt-24,0.987519603,0.998095048,-0.001843047,0.1178231,4.709448131,0.030454112,0.009212054,0.010422811,0.037062222,0.037062222
WBGene00018670,F52C6.13,0.985236566,0.998095048,0.006408807,0.346341966,1.640148309,0.387039208,0.238337149,0.13417573,0.161505375,0.161505375
WBGene00002051,ifa-3,0.98491228,0.998095048,-0.003700953,0.195705981,2.930313014,0.109985635,0.057294975,0.05481462,0.070374461,0.070374461
WBGene00006567,tgt-2,0.985562259,0.998095048,0.001446527,0.079936243,7.286666271,0.008698454,6.92E-04,0.009103787,0.020607644,0.020607644
WBGene00019160,crf-1,0.986423494,0.998095048,0.00146075,0.085843392,6.42549775,0.015691022,0.001569164,0.009876891,0.022994462,0.022994462
WBGene00006558,tbx-39,0.985708351,0.998095048,-0.004175683,0.233110625,3.073768082,0.1642516,0.063946535,0.117188676,0.065176646,0.117188676
WBGene00018697,F52E1.9,0.987670765,0.998095048,-0.001684818,0.109028407,5.094746344,0.018670055,0.006773659,0.014301179,0.03285032,0.03285032
WBGene00007330,C05C10.3,0.987468699,0.998095048,0.001320131,0.084051056,8.889526781,0.006738261,1.42E-04,0.007055763,0.023406255,0.023406255
WBGene00006516,vps-16,0.987014292,0.998095048,0.001291125,0.079327455,7.755579361,0.004995545,4.40E-04,0.004360038,0.020535681,0.020535681
WBGene00018199,F39E9.7,0.988177313,0.998095048,-0.002047248,0.138158731,4.05225678,0.036718464,0.020251827,0.018897671,0.043374289,0.043374289
WBGene00009708,F44G3.7,0.988466665,0.998095048,-0.00218061,0.150850917,4.993260386,0.066885135,0.006965165,0.068888165,0.033985841,0.068888165
WBGene00000434,ceh-9,0.988082385,0.998095048,0.005895699,0.394702469,1.817348857,0.450530559,0.187383209,0.33191692,0.142561835,0.33191692
WBGene00017510,nhr-178,0.989004545,0.998127627,0.004695111,0.340689665,2.790718291,0.359282862,0.112847869,0.274050291,0.076140179,0.274050291
WBGene00011809,T16G12.8,0.988816521,0.998127627,0.001464578,0.104486816,6.036975665,0.031483249,0.002368994,0.034022655,0.024988854,0.034022655
WBGene00002195,kin-9,0.989044443,0.998127627,-0.002104605,0.153271916,3.750012491,0.044925196,0.029920484,0.016389836,0.048387117,0.048387117
WBGene00013589,Y80D3A.11,0.988989936,0.998127627,0.001789593,0.129685321,4.389715352,0.022191232,0.016171769,0.008093047,0.039889173,0.039889173
WBGene00015754,C14B9.8,0.989003322,0.998127627,0.001103983,0.08009905,8.155922519,0.007315115,3.18E-04,0.006609588,0.021068667,0.021068667
WBGene00012788,Y43D4A.2,0.989018082,0.998127627,0.00320129,0.232580393,2.529351324,0.164521343,0.091296409,0.022998407,0.089015722,0.089015722
WBGene00000546,clp-6,0.989190332,0.998214145,0.002492303,0.183956546,4.82326957,0.098362464,0.008866267,0.103933768,0.035872705,0.103933768
WBGene00013967,ZK287.7,0.989258202,0.998221926,-0.001330185,0.098801124,7.116557298,0.029769782,8.16E-04,0.031722758,0.020858423,0.031722758
WBGene00007643,3-Mar,0.989537692,0.99844323,-0.00111816,0.085271498,8.298044037,0.023563156,2.81E-04,0.023956048,0.021381899,0.023956048
WBGene00019847,R03G5.6,0.989617773,0.998463317,-0.001692541,0.130069804,4.498201767,0.031138818,0.01742788,0.010845759,0.038965967,0.038965967
WBGene00006044,ssp-16,0.989897393,0.998472047,-0.002031735,0.160458273,4.68670098,0.077436291,0.009877554,0.075945303,0.037283722,0.075945303
WBGene00016323,C32E8.5,0.989753745,0.998472047,-0.001020611,0.079473619,7.828672365,0.009145686,4.61E-04,0.00856987,0.020592973,0.020592973
WBGene00044794,Y59A8B.25,0.989891885,0.998472047,0.007747485,0.611531749,3.901443976,1.299250375,0.737763577,0.508806688,0.04566902,0.508806688
WBGene00009665,lmd-1,0.989927297,0.998472047,-0.001017566,0.080601836,7.143955131,0.010824963,8.47E-04,0.010645911,0.020808957,0.020808957
WBGene00019667,K12B6.2,0.989713465,0.998472047,0.001967931,0.152640185,3.8355254,0.067390088,0.023967527,0.053695893,0.046824838,0.053695893
WBGene00012989,Y48C3A.5,0.990501303,0.998497815,-0.001606838,0.134970219,4.230526873,0.054841953,0.016254694,0.044468506,0.04134678,0.044468506
WBGene00017347,F10E7.5,0.990030169,0.998497815,-0.001005442,0.080463341,8.261515062,0.014378505,2.86E-04,0.014686206,0.021295365,0.021295365
WBGene00001885,his-11,0.990320072,0.998497815,0.004229491,0.348614462,4.430940023,0.400295262,0.013669163,0.391437647,0.039536498,0.391437647
WBGene00021505,Y41D4A.3,0.990224662,0.998497815,-0.001812323,0.147922109,3.976137385,0.098078422,0.020680844,0.052255657,0.044450063,0.052255657
WBGene00009320,F32B6.3,0.990714201,0.998497815,-0.001122731,0.096468729,7.471064976,0.02773356,6.30E-04,0.030390907,0.020486099,0.030390907
WBGene00005475,srh-269,0.99082771,0.998497815,0.003854893,0.335324326,1.726348217,0.458051116,0.217723281,0.157084732,0.151951095,0.157084732
WBGene00000953,del-2,0.990596227,0.998497815,0.001881488,0.159635425,3.583445466,0.049558385,0.03325841,0.02271678,0.051686487,0.051686487
WBGene00000527,cle-1,0.990435658,0.998497815,-9.56E-04,0.079739296,7.703993456,0.017229119,6.88E-04,0.01855762,0.020506119,0.020506119
WBGene00020170,T02G5.14,0.990844834,0.998497815,0.002073325,0.180688976,3.840890104,0.101925043,0.022381401,0.086446953,0.046729304,0.086446953
WBGene00017431,F13H6.3,0.990789499,0.998497815,9.48E-04,0.082134373,6.863561832,0.004908889,0.00102651,0.004435385,0.02146034,0.02146034
WBGene00018599,F48C1.6,0.99119447,0.998497815,-8.88E-04,0.080422873,7.158958205,0.006252748,7.76E-04,0.005684745,0.020783293,0.020783293
WBGene00011098,nhr-207,0.99120592,0.998497815,0.002500304,0.226847328,2.706675773,0.122120864,0.091564813,0.047620267,0.079967555,0.079967555
WBGene00013401,Y62H9A.13,0.990861455,0.998497815,-0.002771964,0.24201433,2.749273747,0.181125918,0.081416118,0.113820335,0.077992598,0.113820335
WBGene00007901,C33D9.8,0.990891161,0.998497815,0.001857064,0.162665121,3.774860918,0.077418189,0.023351228,0.064848577,0.047925115,0.064848577
WBGene00010149,F56D5.5,0.990527046,0.998497815,-0.001531542,0.128995146,5.743786532,0.050503957,0.003231276,0.05223455,0.026895386,0.05223455
WBGene00044529,irld-1,0.991216538,0.998497815,0.002439688,0.22161536,1.987583549,0.093331394,0.036951153,0.067484686,0.126760073,0.126760073
WBGene00018230,mage-1,0.990825381,0.998497815,9.24E-04,0.08034175,7.221915105,0.012302184,8.29E-04,0.011513933,0.020686916,0.020686916
WBGene00011509,T05H10.4,0.990990966,0.998497815,0.001351145,0.119661496,7.626054147,0.042552853,5.50E-04,0.047179797,0.020478626,0.047179797
WBGene00017921,F29B9.5,0.991104761,0.998497815,0.001966656,0.176401295,3.327254514,0.064773875,0.046051522,0.021171466,0.057673201,0.057673201
WBGene00001740,gro-1,0.990435026,0.998497815,0.001019049,0.085004346,6.948060701,0.024347014,0.001001669,0.023084127,0.021231967,0.023084127
WBGene00007022,mdt-22,0.990989153,0.998497815,0.001226236,0.108577321,7.186326795,0.034804382,7.42E-04,0.038554467,0.020739123,0.038554467
WBGene00008774,F13H10.3,0.991540256,0.998520815,-8.47E-04,0.079879865,8.095562118,0.009519023,3.15E-04,0.009612793,0.020954473,0.020954473
WBGene00018433,ceh-82,0.99136074,0.998520815,-0.001988288,0.18362608,3.088356754,0.068603542,0.047704651,0.031559015,0.064690473,0.064690473
WBGene00007998,C38C6.5,0.991490643,0.998520815,0.00255516,0.239581474,2.631028575,0.170176438,0.104651268,0.086679675,0.08365949,0.086679675
WBGene00010075,F55A11.1,0.991512811,0.998520815,8.60E-04,0.080864534,8.372355853,0.009650091,2.26E-04,0.010279743,0.021571042,0.021571042
WBGene00044502,C46G7.5,0.991336948,0.998520815,0.001648259,0.15180497,4.685589152,0.07018252,0.009247988,0.067567841,0.037294411,0.067567841
WBGene00011741,T12G3.6,0.991606331,0.998526754,-0.001118827,0.106351336,8.454445605,0.033716441,2.01E-04,0.037501226,0.021800774,0.037501226
WBGene00016788,C49G7.10,0.992058412,0.998614796,-0.001569399,0.157673572,5.51191235,0.072366141,0.004320365,0.078549485,0.02864856,0.078549485
WBGene00016773,oac-10,0.99213071,0.998614796,0.003335082,0.338145757,3.038426332,0.358861616,0.055593687,0.325548156,0.066385996,0.325548156
WBGene00013995,mboa-5,0.991874093,0.998614796,0.002767756,0.271761837,2.139127994,0.156061029,0.131746363,0.037078582,0.114435291,0.114435291
WBGene00017284,sec-6,0.992025,0.998614796,7.94E-04,0.07944037,7.861770903,0.009066054,4.11E-04,0.009382246,0.020624835,0.020624835
WBGene00010484,dph-3,0.992188424,0.998614796,9.39E-04,0.095936009,5.814945045,0.027173948,0.00228384,0.02839522,0.026404796,0.02839522
WBGene00044222,T16G12.10,0.992348591,0.998614796,-0.003286562,0.342715573,1.751141456,0.384701957,0.210889142,0.180624072,0.149323978,0.180624072
WBGene00010066,F54F7.6,0.992045785,0.998614796,-0.001048806,0.105203598,5.589623812,0.038917178,0.00392803,0.032964627,0.028016485,0.032964627
WBGene00044979,Y41E3.19,0.991775128,0.998614796,0.001736922,0.168493606,3.372756127,0.057546807,0.038123105,0.027873584,0.056510546,0.056510546
WBGene00018909,slx-1,0.992355775,0.998614796,7.59E-04,0.079273139,7.697911795,0.01806842,4.44E-04,0.019787413,0.020503228,0.020503228
WBGene00008105,C45B11.2,0.992331073,0.998614796,-0.002826927,0.294112425,2.517725439,0.255258697,0.122606938,0.165733458,0.089658355,0.165733458
WBGene00022694,gcna-1,0.992315657,0.998614796,8.33E-04,0.08647045,8.064634052,0.022503089,3.10E-04,0.024613954,0.020900363,0.024613954
WBGene00011990,T24D5.2,0.992473152,0.998672348,-9.66E-04,0.10235312,5.33738534,0.006829992,0.004651197,0.002568174,0.03026934,0.03026934
WBGene00019357,cpg-8,0.992775175,0.998686639,-7.22E-04,0.079751704,7.764353996,0.017284901,6.60E-04,0.019132953,0.020541607,0.020541607
WBGene00044675,fbxa-76,0.992788291,0.998686639,-0.001062136,0.117510342,4.69153534,0.018096761,0.008791833,0.010805512,0.037237102,0.037237102
WBGene00012322,W07A12.4,0.992642741,0.998686639,-0.001353386,0.146770742,4.015978454,0.070537202,0.020452581,0.051352922,0.043867819,0.051352922
WBGene00018717,F52H2.5,0.992698312,0.998686639,8.86E-04,0.096777876,5.631285014,0.017507309,0.003516359,0.016539931,0.027703498,0.027703498
WBGene00011771,T14G8.3,0.992585292,0.998686639,7.52E-04,0.080923404,8.380860224,0.015881935,2.35E-04,0.017467837,0.02159382,0.02159382
WBGene00021838,Y54E10BL.3,0.992944285,0.998708109,-0.001434493,0.162215282,3.750474409,0.078973497,0.036575785,0.051136874,0.048378464,0.051136874
WBGene00000923,daf-31,0.992990199,0.998708109,-6.99E-04,0.079617115,7.962533659,0.012058738,3.85E-04,0.010659194,0.020744463,0.020744463
WBGene00045497,K03A11.6,0.992979173,0.998708109,-0.002097832,0.238405849,2.510932675,0.176598739,0.09942104,0.086644262,0.090036789,0.090036789
WBGene00015631,clec-89,0.99313776,0.998795979,-0.001654401,0.192357674,3.183825818,0.113723055,0.057174115,0.066164134,0.061684211,0.066164134
WBGene00021247,Y22D7AL.9,0.993380066,0.99887623,7.45E-04,0.089779039,6.113245967,0.007199364,0.002321432,0.005439878,0.024546154,0.024546154
WBGene00022471,Y119C1B.5,0.993361481,0.99887623,6.74E-04,0.080972601,7.051960183,0.008990924,8.67E-04,0.009054651,0.02098793,0.02098793
WBGene00006736,ulp-1,0.993458351,0.99887623,6.83E-04,0.083316194,8.791747184,0.012963651,1.53E-04,0.013569791,0.022985825,0.022985825
WBGene00017433,F13H6.5,0.993431594,0.99887623,0.00146635,0.178120008,3.22748494,0.081415386,0.045352372,0.042520978,0.060403419,0.060403419
WBGene00014079,ZK792.7,0.993525085,0.9988828,-0.001083174,0.133474848,4.330441975,0.035924555,0.018976312,0.021157994,0.040408805,0.040408805
WBGene00013587,Y80D3A.9,0.994143457,0.998897913,-6.58E-04,0.089611458,6.161474487,0.018021862,0.002488816,0.01662355,0.024278563,0.024278563
WBGene00009337,uig-1,0.995129058,0.998897913,5.30E-04,0.086857081,6.901486137,0.016038679,0.003792479,0.014516968,0.021354696,0.021354696
WBGene00017730,F22H10.6,0.995374774,0.998897913,7.02E-04,0.121159662,5.678764844,0.047773196,0.003823807,0.045108405,0.027357805,0.045108405
WBGene00004450,rpl-36,0.995368479,0.998897913,-5.49E-04,0.094593499,9.850371229,0.006293149,5.26E-05,0.005416932,0.029773828,0.029773828
WBGene00016207,C29E4.10,0.995555927,0.998897913,7.55E-04,0.135590876,4.066114121,0.026833981,0.018088695,0.012157178,0.043194257,0.043194257
WBGene00013464,Y67H2A.7,0.995887954,0.998897913,-4.20E-04,0.081583816,6.925326491,0.003832111,8.96E-04,0.00321168,0.021290887,0.021290887
WBGene00015046,nlp-34,0.994769077,0.998897913,0.001235642,0.188473951,3.378264216,0.107896598,0.038194223,0.080213878,0.056373044,0.080213878
WBGene00003558,nca-2,0.994270632,0.998897913,8.15E-04,0.113527474,4.899068986,0.015891046,0.007922119,0.009889832,0.035039506,0.035039506
WBGene00020466,sld-2,0.993837172,0.998897913,7.26E-04,0.093961538,7.318865831,0.027385954,6.55E-04,0.028773957,0.020576056,0.028773957
WBGene00044439,Y51H7C.15,0.995101387,0.998897913,9.57E-04,0.155797015,5.114313,0.075559394,0.006661879,0.074247154,0.032633344,0.074247154
WBGene00022319,Y82E9BL.2,0.994909987,0.998897913,0.002501816,0.392169297,1.80223444,0.444632437,0.191129775,0.321526085,0.14407371,0.321526085
WBGene00011040,R05H5.5,0.994382036,0.998897913,-5.81E-04,0.082444426,6.834437838,0.012840777,0.00111214,0.013155858,0.021544805,0.021544805
WBGene00022020,hpo-39,0.9958471,0.998897913,0.001839802,0.353474271,2.064653817,0.365887972,0.200527385,0.215952817,0.120299718,0.215952817
WBGene00016549,C40A11.6,0.994544852,0.998897913,0.001686074,0.246607815,3.443902107,0.226304499,0.04045298,0.162265068,0.054785118,0.162265068
WBGene00011661,ztf-27,0.994916265,0.998897913,5.97E-04,0.09371322,5.829429433,0.007777283,0.002966884,0.005697526,0.026307008,0.026307008
WBGene00012205,W02B12.10,0.995326604,0.998897913,-4.65E-04,0.079333403,7.744408836,0.015171645,4.51E-04,0.015965737,0.020528515,0.020528515
WBGene00008481,E04D5.2,0.994684218,0.998897913,0.001119824,0.168081371,3.321608507,0.055578221,0.036350259,0.027572921,0.057820898,0.057820898
WBGene00021278,Y23H5B.7,0.994908199,0.998897913,-0.001087244,0.170369808,3.723047002,0.084712716,0.029415341,0.067337564,0.048896539,0.067337564
WBGene00021541,Y42H9B.3,0.995636135,0.998897913,-5.42E-04,0.099136155,8.141944673,0.029239088,3.08E-04,0.032451673,0.021041235,0.032451673
WBGene00019757,memb-2,0.994941949,0.998897913,6.47E-04,0.102045577,7.594781399,0.03034028,7.03E-04,0.034007607,0.02047344,0.034007607
WBGene00008409,mpst-1,0.995160071,0.998897913,-4.84E-04,0.079803111,7.339447896,0.008211971,6.70E-04,0.008186492,0.020558678,0.020558678
WBGene00012191,W02A2.8,0.995801882,0.998897913,-7.79E-04,0.148087355,3.501009004,0.057541805,0.01962503,0.039545922,0.053474519,0.053474519
WBGene00011292,R102.5,0.995909077,0.998897913,-4.13E-04,0.080578596,8.307824412,0.012307993,2.37E-04,0.013772264,0.021405784,0.021405784
WBGene00011575,madf-4,0.995040852,0.998897913,-8.43E-04,0.135596534,4.090185893,0.044090661,0.018396173,0.031729715,0.042891894,0.042891894
WBGene00016362,C33G8.4,0.994312835,0.998897913,-7.42E-04,0.104121103,5.276960208,0.011179539,0.00525336,0.006204919,0.030883987,0.030883987
WBGene00019404,K05B2.4,0.995189361,0.998897913,-0.001028388,0.170565722,3.324649856,0.063050542,0.039234311,0.03190131,0.057741241,0.057741241
WBGene00043952,ZC404.2,0.99364336,0.998897913,0.001124648,0.141164226,3.883390914,0.036563027,0.020442678,0.020297802,0.045981784,0.045981784
WBGene00012131,T28F3.5,0.994008188,0.998897913,-0.00106491,0.141804746,4.34097809,0.058868119,0.013334927,0.053693693,0.04031495,0.053693693
WBGene00012184,mnr-1,0.994686417,0.998897913,-5.59E-04,0.083985833,6.641321296,0.008152154,0.001341259,0.007846635,0.022170808,0.022170808
WBGene00008781,rpoa-2,0.995948115,0.998897913,-4.22E-04,0.083107573,8.762379991,0.012855333,1.56E-04,0.009865905,0.022866554,0.022866554
WBGene00021113,gsp-3,0.99589426,0.998897913,8.62E-04,0.167466102,5.860895046,0.085591649,0.003000116,0.090482869,0.026097069,0.090482869
WBGene00003424,msp-3,0.994578598,0.998897913,0.001057954,0.155701222,6.052189827,0.071516022,0.002717428,0.07809214,0.024898674,0.07809214
WBGene00001934,his-60,0.994016306,0.998897913,0.001620504,0.216081113,5.391085084,0.172160507,0.005373894,0.150262931,0.029744204,0.150262931
WBGene00013122,impt-1,0.994542839,0.998897913,5.59E-04,0.081672439,6.971302495,0.017869962,0.001060899,0.017899797,0.021173725,0.021173725
WBGene00016283,zmp-3,0.995688469,0.998897913,-7.08E-04,0.131112539,5.456461059,0.052650897,0.004107382,0.053194277,0.029135499,0.053194277
WBGene00004205,psr-1,0.995107456,0.998897913,-4.87E-04,0.079366694,7.590070365,0.01471804,5.24E-04,0.01510476,0.02047295,0.02047295
WBGene00006669,twk-14,0.995679288,0.998897913,0.001037058,0.191507413,3.057846814,0.056816222,0.056534459,0.004606404,0.065715838,0.065715838
WBGene00016037,dop-6,0.993937669,0.998897913,0.001645696,0.216593734,3.415868964,0.145833011,0.061350575,0.095025577,0.055452133,0.095025577
